,Participant,Block_num,X,Z,Target_Name
8338,BNC01,3,0.0,-4.1,Pawn Shop
8399,BNC01,3,0.04599243,0.01369303,Pawn Shop
8787,BNC01,3,-0.169964,3.784492,Pawn Shop
8855,BNC01,3,-0.7239094,6.888846,Pawn Shop
8926,BNC01,3,-2.741722,9.396782,Pawn Shop
8996,BNC01,3,-6.145987,11.02189,Pawn Shop
9056,BNC01,3,-9.957668,11.89731,Pawn Shop
9132,BNC01,3,-14.04227,12.32916,Pawn Shop
9200,BNC01,3,-18.16999,12.49984,Pawn Shop
9280,BNC01,3,-22.42696,12.51808,Pawn Shop
9372,BNC01,3,-26.70023,12.12395,Pawn Shop
9632,BNC01,3,-30.81053,11.81869,Pawn Shop
10064,BNC01,3,-34.02177,12.78774,Pawn Shop
10136,BNC01,3,-35.0657,9.815735,Pawn Shop
10190,BNC01,3,-36.04701,5.482481,Pawn Shop
10268,BNC01,3,-36.49838,0.5011439,Pawn Shop
10337,BNC01,3,-36.07929,-4.434604,Pawn Shop
10391,BNC01,3,-35.36797,-9.446176,Pawn Shop
10449,BNC01,3,-34.34094,-14.83417,Pawn Shop
10509,BNC01,3,-33.04244,-20.55445,Pawn Shop
10625,BNC01,3,-31.29147,-26.4182,Pawn Shop
5154,BNC02,3,0.0,-4.1,Pawn Shop
5193,BNC02,3,-0.785949,-8.713334,Pawn Shop
5269,BNC02,3,-1.652847,-11.99027,Pawn Shop
5304,BNC02,3,-6.708728,-13.99145,Pawn Shop
5343,BNC02,3,-11.84957,-16.00489,Pawn Shop
5378,BNC02,3,-16.80825,-17.87455,Pawn Shop
5424,BNC02,3,-21.61167,-19.64926,Pawn Shop
5501,BNC02,3,-25.9591,-21.16987,Pawn Shop
5615,BNC02,3,-29.2937,-22.96828,Pawn Shop
5738,BNC02,3,-31.47984,-25.66087,Pawn Shop
5843,BNC02,3,-29.74445,-30.23013,Pawn Shop
11405,BNC03,3,0.0,-4.1,Pawn Shop
11443,BNC03,3,-1.604259,1.051586,Pawn Shop
11509,BNC03,3,-3.218389,6.409417,Pawn Shop
11591,BNC03,3,-6.306555,10.76899,Pawn Shop
11624,BNC03,3,-11.96388,10.06431,Pawn Shop
11654,BNC03,3,-18.01263,9.77008,Pawn Shop
11683,BNC03,3,-24.11497,9.762609,Pawn Shop
11715,BNC03,3,-30.28125,9.977407,Pawn Shop
11745,BNC03,3,-36.51857,10.7092,Pawn Shop
11777,BNC03,3,-42.8271,11.43172,Pawn Shop
11805,BNC03,3,-49.3191,12.06139,Pawn Shop
11834,BNC03,3,-55.81204,12.24586,Pawn Shop
12142,BNC03,3,-62.28545,12.15379,Pawn Shop
12187,BNC03,3,-66.13084,14.78919,Pawn Shop
12605,BNC03,3,-69.95422,17.96217,Pawn Shop
12673,BNC03,3,-65.15221,15.7709,Pawn Shop
12714,BNC03,3,-59.67395,14.43828,Pawn Shop
12756,BNC03,3,-53.87899,13.75237,Pawn Shop
12789,BNC03,3,-48.00998,13.55014,Pawn Shop
12842,BNC03,3,-42.12352,13.32388,Pawn Shop
13022,BNC03,3,-36.42585,12.28452,Pawn Shop
13085,BNC03,3,-30.16133,12.7936,Pawn Shop
13109,BNC03,3,-23.78711,13.21317,Pawn Shop
13176,BNC03,3,-17.41411,13.62022,Pawn Shop
13258,BNC03,3,-11.00797,13.56328,Pawn Shop
13300,BNC03,3,-4.928969,11.52609,Pawn Shop
13333,BNC03,3,1.212471,9.84533,Pawn Shop
13360,BNC03,3,7.40084,8.22467,Pawn Shop
13392,BNC03,3,13.63119,6.992971,Pawn Shop
13432,BNC03,3,19.72011,7.321619,Pawn Shop
13462,BNC03,3,25.78993,8.256891,Pawn Shop
13493,BNC03,3,31.88603,9.203081,Pawn Shop
13584,BNC03,3,38.00554,10.15048,Pawn Shop
13797,BNC03,3,44.17284,10.78415,Pawn Shop
13833,BNC03,3,50.12802,11.64181,Pawn Shop
13864,BNC03,3,56.19603,12.45763,Pawn Shop
14026,BNC03,3,62.27744,13.33509,Pawn Shop
14061,BNC03,3,61.93756,6.999061,Pawn Shop
14152,BNC03,3,61.66153,0.7601583,Pawn Shop
14191,BNC03,3,61.86901,-5.487778,Pawn Shop
14702,BNC03,3,62.63432,-11.62644,Pawn Shop
14739,BNC03,3,64.40613,-5.888115,Pawn Shop
14769,BNC03,3,65.65013,0.1349391,Pawn Shop
14803,BNC03,3,66.37459,6.222844,Pawn Shop
14909,BNC03,3,66.84377,12.23824,Pawn Shop
14964,BNC03,3,66.99901,18.0712,Pawn Shop
15018,BNC03,3,66.9161,23.88249,Pawn Shop
15062,BNC03,3,67.39726,29.74567,Pawn Shop
15215,BNC03,3,68.0359,35.73328,Pawn Shop
15260,BNC03,3,62.24424,37.08855,Pawn Shop
15295,BNC03,3,56.94794,38.63136,Pawn Shop
15337,BNC03,3,51.58907,40.03351,Pawn Shop
15389,BNC03,3,45.93068,41.18081,Pawn Shop
15729,BNC03,3,40.34604,41.10398,Pawn Shop
15794,BNC03,3,36.67494,45.75402,Pawn Shop
15919,BNC03,3,36.37756,51.62126,Pawn Shop
15956,BNC03,3,34.85935,57.09018,Pawn Shop
15995,BNC03,3,32.94,62.54385,Pawn Shop
16027,BNC03,3,30.58967,67.89655,Pawn Shop
16056,BNC03,3,27.98092,73.06205,Pawn Shop
16174,BNC03,3,25.01212,78.01093,Pawn Shop
16217,BNC03,3,19.61193,76.69603,Pawn Shop
16312,BNC03,3,14.10027,75.61726,Pawn Shop
16353,BNC03,3,8.383938,75.65603,Pawn Shop
16390,BNC03,3,2.658731,75.90815,Pawn Shop
16425,BNC03,3,-3.227188,76.40154,Pawn Shop
16456,BNC03,3,-9.166229,77.04686,Pawn Shop
16490,BNC03,3,-15.13796,77.55694,Pawn Shop
16546,BNC03,3,-21.19867,77.5494,Pawn Shop
16643,BNC03,3,-27.09436,77.35652,Pawn Shop
16691,BNC03,3,-32.80193,76.72535,Pawn Shop
16799,BNC03,3,-38.44454,75.77206,Pawn Shop
16832,BNC03,3,-38.1441,69.67149,Pawn Shop
16872,BNC03,3,-38.25353,63.57401,Pawn Shop
16906,BNC03,3,-38.30514,57.64222,Pawn Shop
17112,BNC03,3,-38.35839,51.85098,Pawn Shop
17148,BNC03,3,-43.04457,48.50631,Pawn Shop
17179,BNC03,3,-48.0684,45.52892,Pawn Shop
17358,BNC03,3,-53.57513,43.74957,Pawn Shop
17390,BNC03,3,-58.83122,44.55915,Pawn Shop
17487,BNC03,3,-64.16019,44.65472,Pawn Shop
17554,BNC03,3,-67.43382,40.17715,Pawn Shop
