,Participant,Block_num,X,Z,Target_Name
5560,BNC01,3,0.0,-4.1,Fire Station
5620,BNC01,3,0.2970175,0.3118939,Fire Station
5685,BNC01,3,0.6295469,4.947313,Fire Station
5749,BNC01,3,-0.1072845,9.632391,Fire Station
5950,BNC01,3,-3.503817,12.40981,Fire Station
6002,BNC01,3,-2.180317,17.8003,Fire Station
6062,BNC01,3,-0.7065855,23.23274,Fire Station
6113,BNC01,3,0.06832317,29.00122,Fire Station
6160,BNC01,3,0.5434835,35.04916,Fire Station
6204,BNC01,3,0.7102841,41.28625,Fire Station
6243,BNC01,3,0.7508187,47.71189,Fire Station
6288,BNC01,3,0.6524683,54.06627,Fire Station
6365,BNC01,3,0.4879433,60.44461,Fire Station
6465,BNC01,3,0.4674293,66.73586,Fire Station
6581,BNC01,3,3.290024,72.09904,Fire Station
6737,BNC01,3,7.635476,76.25418,Fire Station
6806,BNC01,3,13.97377,74.78934,Fire Station
2699,BNC02,3,0.0,-4.1,Fire Station
2749,BNC02,3,-0.6255959,2.602922,Fire Station
2794,BNC02,3,-0.6210027,9.145838,Fire Station
2840,BNC02,3,0.1021526,15.21048,Fire Station
2877,BNC02,3,0.8420491,21.21261,Fire Station
2915,BNC02,3,1.535174,27.29143,Fire Station
2954,BNC02,3,1.945613,33.35657,Fire Station
2990,BNC02,3,2.176221,39.24329,Fire Station
3024,BNC02,3,2.300709,45.0882,Fire Station
3062,BNC02,3,2.449402,50.9878,Fire Station
3102,BNC02,3,2.506093,56.90358,Fire Station
3181,BNC02,3,2.576202,62.77384,Fire Station
3263,BNC02,3,2.433359,68.3142,Fire Station
3433,BNC02,3,2.766326,73.71554,Fire Station
3542,BNC02,3,9.466969,73.79753,Fire Station
3651,BNC02,3,15.62741,74.23232,Fire Station
7284,BNC03,3,0.0,-4.1,Fire Station
7348,BNC03,3,1.558996,0.881085,Fire Station
7440,BNC03,3,4.422535,5.435438,Fire Station
7475,BNC03,3,9.696528,7.132802,Fire Station
7506,BNC03,3,15.25453,8.600851,Fire Station
7529,BNC03,3,20.94813,9.914965,Fire Station
7558,BNC03,3,26.67979,11.23946,Fire Station
7661,BNC03,3,32.43625,12.48816,Fire Station
7699,BNC03,3,33.31288,18.11197,Fire Station
7728,BNC03,3,34.10151,24.08437,Fire Station
7760,BNC03,3,34.46512,30.25216,Fire Station
7819,BNC03,3,34.31008,36.39656,Fire Station
7850,BNC03,3,33.45333,42.35694,Fire Station
7887,BNC03,3,32.52583,48.37511,Fire Station
7921,BNC03,3,31.81519,54.19172,Fire Station
7950,BNC03,3,31.16311,59.72849,Fire Station
7982,BNC03,3,30.36211,65.13493,Fire Station
8087,BNC03,3,29.2827,70.27898,Fire Station
8216,BNC03,3,24.64006,73.33457,Fire Station
