,Participant,Block_num,X,Z,Target_Name
58755,BNC01,1,0.0,-4.1,Quattroki Restaurant
58919,BNC01,1,1.347317,1.440983,Quattroki Restaurant
59005,BNC01,1,3.398641,6.91821,Quattroki Restaurant
59074,BNC01,1,2.829532,12.96052,Quattroki Restaurant
59214,BNC01,1,-0.320769,17.94177,Quattroki Restaurant
59509,BNC01,1,-6.287829,15.88949,Quattroki Restaurant
59649,BNC01,1,-2.592308,19.47524,Quattroki Restaurant
59923,BNC01,1,0.998133,23.92233,Quattroki Restaurant
60033,BNC01,1,1.525526,30.13536,Quattroki Restaurant
60139,BNC01,1,1.395947,36.21683,Quattroki Restaurant
60377,BNC01,1,1.341756,42.10242,Quattroki Restaurant
60514,BNC01,1,2.793164,48.06436,Quattroki Restaurant
60625,BNC01,1,3.072957,54.21621,Quattroki Restaurant
60751,BNC01,1,2.588602,60.24585,Quattroki Restaurant
60829,BNC01,1,0.9016921,66.6393,Quattroki Restaurant
60985,BNC01,1,-2.341202,72.48724,Quattroki Restaurant
61188,BNC01,1,-8.268433,74.76003,Quattroki Restaurant
61287,BNC01,1,-14.68396,75.35999,Quattroki Restaurant
61374,BNC01,1,-21.50488,76.25254,Quattroki Restaurant
61517,BNC01,1,-28.32691,76.53976,Quattroki Restaurant
61849,BNC01,1,-35.18982,76.31301,Quattroki Restaurant
61917,BNC01,1,-41.78281,76.36198,Quattroki Restaurant
62492,BNC01,1,-48.52777,75.99622,Quattroki Restaurant
34843,BNC02,1,0.0,-4.1,Quattroki Restaurant
34919,BNC02,1,0.6843706,1.848507,Quattroki Restaurant
34992,BNC02,1,1.131961,7.398207,Quattroki Restaurant
35442,BNC02,1,1.722061,12.57029,Quattroki Restaurant
35521,BNC02,1,1.560036,18.29505,Quattroki Restaurant
35563,BNC02,1,1.350361,23.01621,Quattroki Restaurant
35599,BNC02,1,1.004341,27.58534,Quattroki Restaurant
35909,BNC02,1,1.098581,32.02318,Quattroki Restaurant
36028,BNC02,1,0.5295772,36.0405,Quattroki Restaurant
36139,BNC02,1,-0.4862062,39.70037,Quattroki Restaurant
36200,BNC02,1,-5.623795,39.86928,Quattroki Restaurant
36246,BNC02,1,-10.53616,40.22809,Quattroki Restaurant
36292,BNC02,1,-15.11032,40.89878,Quattroki Restaurant
36396,BNC02,1,-19.24913,41.58275,Quattroki Restaurant
36631,BNC02,1,-23.29472,42.4412,Quattroki Restaurant
36802,BNC02,1,-26.92126,42.5818,Quattroki Restaurant
36932,BNC02,1,-30.83376,40.45138,Quattroki Restaurant
37448,BNC02,1,-33.98405,43.16737,Quattroki Restaurant
37524,BNC02,1,-38.55432,43.54372,Quattroki Restaurant
37629,BNC02,1,-42.43652,44.50109,Quattroki Restaurant
38085,BNC02,1,-46.22992,45.094,Quattroki Restaurant
38140,BNC02,1,-50.39043,45.52539,Quattroki Restaurant
38195,BNC02,1,-54.8905,45.98766,Quattroki Restaurant
38244,BNC02,1,-59.40499,45.80522,Quattroki Restaurant
38316,BNC02,1,-63.82452,45.51392,Quattroki Restaurant
38449,BNC02,1,-67.76187,44.7033,Quattroki Restaurant
38498,BNC02,1,-68.43794,39.42309,Quattroki Restaurant
38536,BNC02,1,-69.43584,34.40963,Quattroki Restaurant
38723,BNC02,1,-70.44661,29.33393,Quattroki Restaurant
38786,BNC02,1,-68.54527,23.50216,Quattroki Restaurant
38873,BNC02,1,-67.6007,17.84103,Quattroki Restaurant
39285,BNC02,1,-66.94099,13.68358,Quattroki Restaurant
