,Participant,Block_num,X,Z,Target_Name
3422,BNC01,3,0.0,-4.1,Police station 
3462,BNC01,3,0.4748875,1.044554,Police station 
3512,BNC01,3,1.654286,6.31748,Police station 
3613,BNC01,3,3.774685,10.72684,Police station 
3655,BNC01,3,9.650919,10.99499,Police station 
3731,BNC01,3,15.62033,11.36935,Police station 
3808,BNC01,3,21.32531,11.86843,Police station 
3878,BNC01,3,26.51805,11.72253,Police station 
3922,BNC01,3,30.53558,8.77326,Police station 
3969,BNC01,3,33.31897,3.937618,Police station 
4010,BNC01,3,34.74695,-2.206648,Police station 
4064,BNC01,3,35.26149,-8.549783,Police station 
4122,BNC01,3,35.27737,-15.11046,Police station 
4364,BNC01,3,35.19704,-21.56929,Police station 
4778,BNC01,3,35.33421,-26.66448,Police station 
4838,BNC01,3,35.36086,-23.80527,Police station 
4945,BNC01,3,35.90611,-20.93391,Police station 
5037,BNC01,3,38.71258,-19.55667,Police station 
5142,BNC01,3,41.56709,-18.17649,Police station 
5306,BNC01,3,44.77614,-16.74799,Police station 
1562,BNC02,3,0.0,-4.1,Police station 
1596,BNC02,3,0.5065561,0.677072,Police station 
1708,BNC02,3,1.232925,5.506595,Police station 
1790,BNC02,3,6.339029,8.482664,Police station 
1829,BNC02,3,12.48484,8.794802,Police station 
1862,BNC02,3,18.35998,8.797982,Police station 
1901,BNC02,3,24.08494,8.773092,Police station 
2021,BNC02,3,29.56887,8.598727,Police station 
2064,BNC02,3,31.30771,2.93463,Police station 
2103,BNC02,3,33.46993,-2.686271,Police station 
2193,BNC02,3,35.42683,-8.2514,Police station 
2231,BNC02,3,40.24111,-12.33922,Police station 
2334,BNC02,3,44.82919,-16.71498,Police station 
1392,BNC03,3,0.0,-4.1,Police station 
1440,BNC03,3,0.8184267,0.09961206,Police station 
1517,BNC03,3,1.176153,3.272792,Police station 
1908,BNC03,3,1.059516,4.925173,Police station 
2005,BNC03,3,5.865543,6.010954,Police station 
2070,BNC03,3,10.47109,7.384854,Police station 
2128,BNC03,3,15.00651,9.555604,Police station 
2202,BNC03,3,19.81406,11.4296,Police station 
2288,BNC03,3,25.30043,11.92635,Police station 
2906,BNC03,3,30.4494,12.63398,Police station 
2938,BNC03,3,26.88507,11.16982,Police station 
2967,BNC03,3,22.87275,10.55134,Police station 
2999,BNC03,3,18.76206,10.43145,Police station 
3066,BNC03,3,14.67124,10.39528,Police station 
3114,BNC03,3,10.62828,10.28945,Police station 
3260,BNC03,3,6.177032,10.33189,Police station 
3403,BNC03,3,3.664864,4.110012,Police station 
3448,BNC03,3,-2.122013,6.303201,Police station 
3480,BNC03,3,-8.027914,8.146574,Police station 
3514,BNC03,3,-14.14406,9.334755,Police station 
3577,BNC03,3,-20.24539,10.40927,Police station 
3633,BNC03,3,-26.25699,11.98009,Police station 
4159,BNC03,3,-31.79717,13.92723,Police station 
4194,BNC03,3,-32.29314,19.13984,Police station 
4228,BNC03,3,-32.66793,24.49356,Police station 
4258,BNC03,3,-33.2464,29.82724,Police station 
4288,BNC03,3,-33.95985,35.02225,Police station 
4731,BNC03,3,-34.65644,40.27718,Police station 
4774,BNC03,3,-28.90013,39.42916,Police station 
4812,BNC03,3,-23.06592,39.5969,Police station 
4941,BNC03,3,-17.32883,39.54878,Police station 
5028,BNC03,3,-11.91279,40.87627,Police station 
5180,BNC03,3,-6.494363,39.76249,Police station 
5383,BNC03,3,-3.100462,35.72604,Police station 
5429,BNC03,3,-1.572249,30.78153,Police station 
5464,BNC03,3,-0.5933861,25.66462,Police station 
5496,BNC03,3,-0.4888512,20.62572,Police station 
5566,BNC03,3,-0.2818044,15.59009,Police station 
6087,BNC03,3,-0.1411873,10.56994,Police station 
6119,BNC03,3,-0.5263311,6.247891,Police station 
6147,BNC03,3,-0.5691133,1.926209,Police station 
6172,BNC03,3,-0.4485394,-2.372547,Police station 
6196,BNC03,3,-0.3092924,-6.712927,Police station 
6222,BNC03,3,-0.118163,-11.08528,Police station 
6534,BNC03,3,0.1884654,-15.43495,Police station 
6567,BNC03,3,5.017771,-16.05131,Police station 
6599,BNC03,3,10.07525,-16.40252,Police station 
6654,BNC03,3,15.22126,-16.42866,Police station 
6688,BNC03,3,20.76654,-16.4692,Police station 
6720,BNC03,3,26.34865,-16.57228,Police station 
6748,BNC03,3,31.9993,-16.62181,Police station 
6833,BNC03,3,37.6469,-16.73132,Police station 
6932,BNC03,3,43.38718,-18.191,Police station 
2103,BNC04,3,0.0,-4.1,Police station 
2190,BNC04,3,-0.01087072,1.187054,Police station 
2564,BNC04,3,-0.5037048,6.989436,Police station 
2648,BNC04,3,0.04392784,13.07257,Police station 
2723,BNC04,3,-0.4323421,19.31714,Police station 
2828,BNC04,3,-0.7288116,25.65736,Police station 
2939,BNC04,3,-1.122484,32.04576,Police station 
3118,BNC04,3,-0.6095052,38.04991,Police station 
3234,BNC04,3,5.352225,39.19803,Police station 
3388,BNC04,3,11.19792,40.23812,Police station 
3853,BNC04,3,17.29016,41.37507,Police station 
3912,BNC04,3,10.85475,42.57183,Police station 
3973,BNC04,3,4.71925,43.23054,Police station 
4051,BNC04,3,-1.544105,43.02337,Police station 
4143,BNC04,3,-7.81547,43.80693,Police station 
4228,BNC04,3,-13.97463,43.85163,Police station 
4364,BNC04,3,-20.16109,42.22231,Police station 
4456,BNC04,3,-25.74173,42.78932,Police station 
4918,BNC04,3,-31.03504,43.60748,Police station 
5200,BNC04,3,-36.96806,45.52043,Police station 
5263,BNC04,3,-43.08293,45.74006,Police station 
5342,BNC04,3,-49.36495,45.78484,Police station 
5414,BNC04,3,-55.64271,45.38738,Police station 
5553,BNC04,3,-61.89597,45.43444,Police station 
5723,BNC04,3,-67.2387,47.49072,Police station 
5795,BNC04,3,-68.73801,41.50732,Police station 
5870,BNC04,3,-69.91048,35.24876,Police station 
5992,BNC04,3,-70.58984,29.04087,Police station 
6087,BNC04,3,-69.02619,23.06108,Police station 
6237,BNC04,3,-66.3402,17.65,Police station 
6524,BNC04,3,-61.25277,14.63636,Police station 
6601,BNC04,3,-56.35179,11.23112,Police station 
6658,BNC04,3,-50.38482,10.33085,Police station 
6719,BNC04,3,-44.24887,10.63078,Police station 
7055,BNC04,3,-38.03294,11.54607,Police station 
7154,BNC04,3,-31.80414,11.34192,Police station 
7234,BNC04,3,-25.72818,10.79912,Police station 
7306,BNC04,3,-19.42042,10.64926,Police station 
7421,BNC04,3,-13.02841,10.85626,Police station 
7589,BNC04,3,-6.700037,9.757928,Police station 
8036,BNC04,3,-1.585933,7.167703,Police station 
8110,BNC04,3,5.078223,7.445661,Police station 
8177,BNC04,3,11.5514,8.89441,Police station 
8331,BNC04,3,17.92008,9.691256,Police station 
8485,BNC04,3,24.51673,10.29969,Police station 
8643,BNC04,3,30.98275,10.22189,Police station 
8700,BNC04,3,31.71774,4.795157,Police station 
8769,BNC04,3,33.43778,-0.8918676,Police station 
8878,BNC04,3,34.60201,-6.430502,Police station 
8990,BNC04,3,39.76493,-9.96162,Police station 
9107,BNC04,3,43.57509,-14.45842,Police station 
9248,BNC04,3,47.35275,-18.6304,Police station 
1055,BNC05,3,0.0,-4.1,Police station 
1408,BNC05,3,-0.9500323,2.558515,Police station 
1435,BNC05,3,-0.329293,-3.914594,Police station 
1502,BNC05,3,0.7242661,-10.23511,Police station 
1605,BNC05,3,3.485122,-15.99145,Police station 
1628,BNC05,3,10.39419,-16.75362,Police station 
1650,BNC05,3,17.37958,-17.41768,Police station 
1672,BNC05,3,24.39176,-17.97018,Police station 
1696,BNC05,3,31.4143,-18.62944,Police station 
1728,BNC05,3,38.46638,-19.25297,Police station 
1867,BNC05,3,45.51217,-20.01563,Police station 
908,BNC07,3,0.0,-4.1,Police station 
941,BNC07,3,-0.2398372,0.5539904,Police station 
963,BNC07,3,-0.3123736,5.173381,Police station 
1182,BNC07,3,-0.2784996,9.779057,Police station 
1267,BNC07,3,-0.3756281,14.881,Police station 
1306,BNC07,3,0.01001094,19.91546,Police station 
1413,BNC07,3,0.5320316,25.10719,Police station 
1444,BNC07,3,0.9431095,30.41724,Police station 
1476,BNC07,3,1.249031,35.56641,Police station 
1584,BNC07,3,1.76915,40.57442,Police station 
2298,BNC07,3,6.668513,40.9115,Police station 
2333,BNC07,3,11.58194,40.73948,Police station 
