,Participant,Block_num,X,Z,Target_Name
170,BNC01,3,0.0,-4.1,Automobile shop
243,BNC01,3,0.6227012,-0.2772746,Automobile shop
314,BNC01,3,1.334124,3.461359,Automobile shop
399,BNC01,3,2.615645,6.373293,Automobile shop
465,BNC01,3,6.865893,8.347077,Automobile shop
537,BNC01,3,12.28025,9.398304,Automobile shop
609,BNC01,3,17.66158,9.99645,Automobile shop
691,BNC01,3,22.77608,10.63601,Automobile shop
824,BNC01,3,26.98302,11.2436,Automobile shop
922,BNC01,3,29.1917,8.667365,Automobile shop
1002,BNC01,3,30.71982,4.726639,Automobile shop
1080,BNC01,3,31.96908,0.4708623,Automobile shop
1165,BNC01,3,33.03905,-3.652693,Automobile shop
1453,BNC01,3,33.15754,-7.940914,Automobile shop
1536,BNC01,3,32.85214,-12.12998,Automobile shop
1620,BNC01,3,32.08099,-15.93805,Automobile shop
1881,BNC01,3,29.41698,-18.66461,Automobile shop
1958,BNC01,3,32.28104,-19.951,Automobile shop
2012,BNC01,3,35.05212,-18.30936,Automobile shop
2057,BNC01,3,35.85389,-14.90952,Automobile shop
2100,BNC01,3,35.81235,-10.71016,Automobile shop
2138,BNC01,3,35.52682,-5.875049,Automobile shop
2191,BNC01,3,35.26438,-0.9164746,Automobile shop
2274,BNC01,3,35.12611,3.8165,Automobile shop
2420,BNC01,3,35.41933,8.229696,Automobile shop
2468,BNC01,3,30.26328,8.118275,Automobile shop
2512,BNC01,3,24.6289,8.700675,Automobile shop
2556,BNC01,3,18.80566,9.350359,Automobile shop
2594,BNC01,3,12.43335,10.12544,Automobile shop
2634,BNC01,3,5.898357,10.90629,Automobile shop
2670,BNC01,3,-0.7268758,11.58248,Automobile shop
2707,BNC01,3,-7.46229,12.30531,Automobile shop
2743,BNC01,3,-14.25308,13.09032,Automobile shop
2781,BNC01,3,-21.07176,13.79551,Automobile shop
2817,BNC01,3,-27.96269,14.35206,Automobile shop
2860,BNC01,3,-34.86735,15.08147,Automobile shop
3015,BNC01,3,-41.83294,15.74641,Automobile shop
3219,BNC01,3,-47.86364,16.77316,Automobile shop
420,BNC02,3,0.0,-4.1,Automobile shop
472,BNC02,3,-0.6613238,-7.957365,Automobile shop
577,BNC02,3,-1.746268,-11.82908,Automobile shop
